collector_location,collector_id,device_id,latitude,longitude,snapshot_datetime,Year,Month,Day,Hour,DayPeriod,Season,road,state,city
-MsegRA0NoBEqPV1frL3,51,b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:19.872570,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegSOUl59nHY5K5Ei8,51,b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:24.895568,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegTcXVkT2CF03ZNSu,51,b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:29.954633,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegV-_FAINNXByL36D,51,b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:35.589629,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegYUKV7_-CCykpLn0,51,b8e1d679ea29c711,27.2040342,31.1748044,2022-01-05 16:43:49.845341,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegZhiluCV8Uhl6xPp,51,b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:43:54.862421,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseg_xmscxfwlZ5mwfS,51,b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:43:59.986485,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msegb9y9THXIKF-CQiM,51,b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:04.926225,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegcMCC6hk2-5w0CJf,51,b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:09.805667,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegdgE3-2WKFW5QW7H,51,b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:15.246786,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegeoqTomQvmrBYRwe,51,b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:19.894750,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msegg2i8fSzBkDpfwrM,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:24.942731,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseghG9wTCQb7PMfCTh,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:29.898282,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegiVGm04sJFERv8Kg,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:34.961210,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsegjhWQv9ZC38UcZ8a,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:39.905113,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh04hQErUJhmFdVfc,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:45:51.085810,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh13QixAjVB1SxA7a,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:45:55.099459,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh2HVxL-GVS5Df2-r,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:00.095817,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh3TWtdz3_BTp9jxc,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:04.960955,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh4eG1XZldXsPWCwg,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:09.808705,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh5v6YL65vLkTxumo,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:14.982863,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh76c0p5wHMsol--K,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:19.880027,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh8L3YMHIWZkg_7CB,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:24.900334,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh9Z8eHdrqpw_-Mbm,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:29.897321,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehAmfTctG49nR7R2U,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:34.923222,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehC-6tMXwWA-1kbrm,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:39.878747,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehDDQYcd7b9ugqvcl,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:44.891004,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehESlx-OLnuLlcqEs,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:49.968943,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehFehDonFr4PtsUyN,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:54.893207,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehGt5iguWvnxzU0dF,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:59.910440,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehI7GTm4fJZC9gn59,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:04.977572,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehJKQLFzC4iTsj_0e,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:09.914991,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehKYMYPUWtAHcMjeh,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:14.903325,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehLmLZN5E96o4egDA,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:19.958060,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehMzs_iFcAxwc75zQ,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:24.920344,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehON-fz2laax3gEtn,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:30.559682,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehPRihF0_WCBUjUX-,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:34.958478,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehQhvzwrRfc1yyOHL,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:40.155668,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehRsPagdaWdUFxarQ,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:44.921779,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehT5lOhQv_RpsmXAF,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:49.936923,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehUIyZMyhqk7b3mwE,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:54.877694,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehVX6AH7Dz2OiG027,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:59.879206,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehWkkM4XKsDnGSd5P,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:04.911599,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehXz3ZfKzSuzsO6_Y,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:09.924664,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehZCAI6dkgPrj8Xt4,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:14.922543,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseh_PMiVZmxozSukbe,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:19.862674,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehadDqZLeegtl-SSL,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:24.909351,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehbrM2uER1RdsW4F8,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:29.911573,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msehd55hVau_6JE4c94,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:34.949603,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseheKaNNKl1lCeDnf1,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:40.038544,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehfeUuZXPe-P2XZjQ,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:45.471529,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msehgjf-KQmTe0zkkOT,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:49.898867,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehhyPVB_EsOKlir2a,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:54.938458,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehjAw-qlBW7woHKn9,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:59.899775,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehkObL8yWoMRIniiU,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:04.871392,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehlbJsL-Fwfo4HOli,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:09.844337,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehmtHz3uxDbrm6kvb,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:15.089913,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehoFmGArPMPra0Fbd,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:20.690031,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehpHSc1M_NNKRAkQV,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:24.892851,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehqV2sUHoqRgx_zja,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:29.858841,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehrilKJy3Bub-zb3K,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:34.897163,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehsxV0rpLTQZFCeer,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:39.936685,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehuAKqf5DwxfYbAuP,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:44.916846,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehvWR16d21N6Ky_9y,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:50.422660,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MsehweBJ0XRRcUWVNaT,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:49:55.082499,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msehxs6fu8Qat6n42qR,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:50:00.071042,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msehz2lTZuyczBkDuYJ,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:50:04.912477,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msei-GRuqp4w4TVy8x9,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:50:09.883853,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiBC858GNGW7FklyN,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:50:58.760793,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiBTSNQCEw4Zi6avM,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:50:59.869212,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiCgLfe2l1MZQ8AVj,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:04.853057,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiDy5CoO4scKUQNQr,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:10.086232,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiF8XZRrrfmcX0DCv,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:14.912635,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiGMTPhiJEQ3eoiAU,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:19.902020,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiHbPL5v6sC2vH42T,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:25.017806,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiIo_11vepNWxDMSX,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:29.956921,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiK0OXSG-L6afJ631,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:51:34.873783,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiSATPEiAYymwTVk4,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:52:08.285854,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiSZGbnLW0sX7JNW-,51,b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:52:09.872509,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiTmd7ikaPqv3edhb,51,b8e1d679ea29c711,27.2040374,31.1748075,2022-01-05 16:52:14.889276,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseiYfNo2-wFjn9I2Ra,51,b8e1d679ea29c711,27.2040343,31.1748048,2022-01-05 16:52:34.903915,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Msei_5TGSaTTSKZSK-C,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:52:40.733642,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseia7BRQ_NOCI8Pw7J,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:52:44.940319,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseibLgcGV9kGtxI0O7,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:52:49.964224,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseicYz5LYDUq9z8Mp1,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:52:54.911655,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseidmFv7DLDSDWYTVa,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:52:59.919820,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mseif6NYReTIPh40YJM,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:53:05.367825,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseigDXz74sFk0k7bMY,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:53:09.922520,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-MseihS0aFW5_aTGprGP,51,b8e1d679ea29c711,27.2040342,31.1748047,2022-01-05 16:53:14.945765,2022,January,Wednesday,16,afternoon,Winter,Ten neighborhood,Asyut,Asyut
-Mt73ucCkcLa9aQ1th41,51,b8e1d679ea29c711,27.21240209613208,31.160887526671843,2022-01-11 07:39:13.000000,2022,January,Tuesday,7,morning,Winter,Ten neighborhood,Asyut,Asyut
-Mt7Cw5q8ABP-3JKuhih,51,b8e1d679ea29c711,27.2040345,31.155542354819456,2022-01-11 08:18:37.000000,2022,January,Tuesday,8,morning,Winter,Ten neighborhood,Asyut,Asyut
-Mt7n2R3XaY-CFGYynNO,51,b8e1d679ea29c711,30.0430712912828,31.23601920417205,2022-01-11 11:00:47.000000,2022,January,Tuesday,11,morning,Winter,Al -Qasr Al -Aini Street,Cairo,Cairo
-Mt7n3C2VgsGAHE57IXb,51,b8e1d679ea29c711,30.043517085927625,31.237800190957937,2022-01-11 11:00:51.000000,2022,January,Tuesday,11,morning,Winter,Mohamed Mahmoud Street,Cairo,Cairo
-Mt7nB0lyKCg-bGlCLCh,51,b8e1d679ea29c711,30.044074326412638,31.234409878763117,2022-01-11 11:01:15.000000,2022,January,Tuesday,11,morning,Winter,Omar Makram car parking,Cairo,Cairo
-Mt7nCqRKApTpaz7Hhdv,51,b8e1d679ea29c711,30.043907154596276,31.234924862893973,2022-01-11 11:01:31.000000,2022,January,Tuesday,11,morning,Winter,Omar Makram car parking,Cairo,Cairo
-Mt7nE0AlzhJKWoxIHbZ,51,b8e1d679ea29c711,30.043925729256472,31.235826085122977,2022-01-11 11:01:34.000000,2022,January,Tuesday,11,morning,Winter,Omar Makram car parking,Cairo,Cairo
-Mt7nEQMqYAqRsrl3L_n,51,b8e1d679ea29c711,30.044000027862424,31.236813138040457,2022-01-11 11:01:37.000000,2022,January,Tuesday,11,morning,Winter,"Al -Amir neighborhood, Qaddar",Cairo,Cairo
-Mt7nFZsCbmSQTNzrni8,51,b8e1d679ea29c711,30.044000027862424,31.237800190957937,2022-01-11 11:01:39.000000,2022,January,Tuesday,11,morning,Winter,Bustan bin Quraysh Street,Cairo,Cairo
-Mt7nI-lG4fGaDTeIpJ1,51,b8e1d679ea29c711,30.043851430594792,31.23852975180999,2022-01-11 11:01:52.000000,2022,January,Tuesday,11,morning,Winter,Astronomical Street,Cairo,Cairo
-Mt7nK3iNfbrUHD6h-tI,51,b8e1d679ea29c711,30.04344278695949,31.238143513711844,2022-01-11 11:01:59.000000,2022,January,Tuesday,11,morning,Winter,Mohamed Mahmoud Street,Cairo,Cairo
-Mt7nlObBWY7KAnSINyt,51,b8e1d679ea29c711,30.043795706561983,31.23949534705535,2022-01-11 11:03:56.000000,2022,January,Tuesday,11,morning,Winter,Mansour Street,Cairo,Cairo
-Mt82FyY3_XCt0tnVwgb,51,b8e1d679ea29c711,30.044334370899595,31.237049172433768,2022-01-11 12:11:37.000000,2022,January,Tuesday,12,morning,Winter,Tahrir street,Cairo,Cairo
-Mt82Hc9YLpfa0hmqMyT,51,b8e1d679ea29c711,30.044705861839727,31.234839032205496,2022-01-11 12:11:44.000000,2022,January,Tuesday,12,morning,Winter,Tahrir street,Cairo,Cairo
-Mt82IlLrx_tgOcb-uQf,51,b8e1d679ea29c711,30.04546741391164,31.239409516366877,2022-01-11 12:11:48.000000,2022,January,Tuesday,12,morning,Winter,شارع محمد صدقي بابا,Cairo,Cairo
-Mt82KkQ0GvLiRqs6KL9,51,b8e1d679ea29c711,30.04517022355577,31.239538262399588,2022-01-11 12:11:57.000000,2022,January,Tuesday,12,morning,Winter,Abdul Salam Arif Street,Cairo,Cairo
-Mt8OZ8zyQlT3u_HkzA-,51,b8e1d679ea29c711,30.0444458183279,31.23550422004119,2022-01-11 13:49:03.000000,2022,January,Tuesday,13,afternoon,Winter,Abdul Salam Arif Street,Cairo,Cairo
-MtBk7fYMyzHis9hrPFo,51,b8e1d679ea29c711,30.043721407802757,31.236083577188406,2022-01-12 05:26:30.000000,2022,January,Wednesday,5,morning,Winter,Abdul Salam Arif Street,Cairo,Cairo
-MtBk8WY_1GXkFpWCbwC,51,b8e1d679ea29c711,30.043925729256472,31.23734957984344,2022-01-12 05:26:36.000000,2022,January,Wednesday,5,morning,Winter,Mansheya Al Mahrani Street,Cairo,Cairo
-MtBkBKV8Y8xl6RxYiza,51,b8e1d679ea29c711,30.044928755735093,31.237628529580984,2022-01-12 05:26:47.000000,2022,January,Wednesday,5,morning,Winter,Mustafa Abu Haif Street,Cairo,Cairo
-MtC72EF6wlCDUp7cr3I,51,b8e1d679ea29c711,30.044260072544397,31.237156460794363,2022-01-12 07:11:02.000000,2022,January,Wednesday,7,morning,Winter,Prince Qaddar Street,Cairo,Cairo
-MtC73ygX5kDEAnKtQcV,51,b8e1d679ea29c711,30.04481730885003,31.23672730735198,2022-01-12 07:11:09.000000,2022,January,Wednesday,7,morning,Winter,Talaat Harb Street,Cairo,Cairo
-MtCMwJW0gLEntXtMLFs,51,b8e1d679ea29c711,30.042569769909512,31.237628529580984,2022-01-12 08:20:27.000000,2022,January,Wednesday,8,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCMxZmyz2BE5YH6-W-,51,b8e1d679ea29c711,30.042829818345936,31.237671444925223,2022-01-12 08:20:32.000000,2022,January,Wednesday,8,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCMxzR71MEfaBH48CL,51,b8e1d679ea29c711,30.04320131492812,31.237671444925223,2022-01-12 08:20:34.000000,2022,January,Wednesday,8,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCN7FM-ijk5zaFcE2H,51,b8e1d679ea29c711,30.043591384840084,31.23651273063079,2022-01-12 08:21:16.000000,2022,January,Wednesday,8,morning,Winter,Mohamed Mahmoud Street,Cairo,Cairo
-MtCN7g7ghotIc7jnriW,51,b8e1d679ea29c711,30.04353566066097,31.236641476663504,2022-01-12 08:21:18.000000,2022,January,Wednesday,8,morning,Winter,Prince Qaddar Street,Cairo,Cairo
-MtCN8L7XicvvIB4HjcA,51,b8e1d679ea29c711,30.04347993645052,31.237113545450125,2022-01-12 08:21:20.000000,2022,January,Wednesday,8,morning,Winter,Mohamed Mahmoud Street,Cairo,Cairo
-MtCN8lM7c6QRluM6gO6,51,b8e1d679ea29c711,30.04347993645052,31.23747832587615,2022-01-12 08:21:23.000000,2022,January,Wednesday,8,morning,Winter,Mohamed Mahmoud Street,Cairo,Cairo
-MtCN99V1OzwIcyGIuhN,51,b8e1d679ea29c711,30.043405637454494,31.23788602164641,2022-01-12 08:21:24.000000,2022,January,Wednesday,8,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCNA7UY1y3AQtPOWo3,51,b8e1d679ea29c711,30.04370283310426,31.237907479318533,2022-01-12 08:21:28.000000,2022,January,Wednesday,8,morning,Winter,Mansheya Al Mahrani Street,Cairo,Cairo
-MtCNAZ0E8P1hPRqQdnC,51,b8e1d679ea29c711,30.04413005028875,31.23777873328582,2022-01-12 08:21:30.000000,2022,January,Wednesday,8,morning,Winter,Bustan bin Quraysh Street,Cairo,Cairo
-MtCNBBmtFPL_7Sviezm,51,b8e1d679ea29c711,30.044557265630864,31.23752124122039,2022-01-12 08:21:32.000000,2022,January,Wednesday,8,morning,Winter,Tahrir street,Cairo,Cairo
-MtCNBjGndZIxx3IqjFP,51,b8e1d679ea29c711,30.04472443635016,31.23702771476165,2022-01-12 08:21:34.000000,2022,January,Wednesday,8,morning,Winter,Tahrir street,Cairo,Cairo
-MtCUMnztzcb9V23t_k7,51,b8e1d679ea29c711,30.043164165332566,31.2382078867282,2022-01-12 10:52:55.000000,2022,January,Wednesday,10,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCUOLHC_rMLMWadnmn,51,b8e1d679ea29c711,30.044315796316013,31.237649987253103,2022-01-12 10:53:01.000000,2022,January,Wednesday,10,morning,Winter,Bustan bin Quraysh Street,Cairo,Cairo
-MtCVUamOV3qmhwSbymt,51,b8e1d679ea29c711,30.04353566066095,31.23850829413787,2022-01-12 10:57:49.000000,2022,January,Wednesday,10,morning,Winter,Astronomical Street,Cairo,Cairo
-MtCVlCfXtLWB5RlvaOI,51,b8e1d679ea29c711,30.042866968066825,31.23846537879363,2022-01-12 10:59:01.000000,2022,January,Wednesday,10,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCVqjuNI4sQQ1kfNgE,51,b8e1d679ea29c711,30.042142545996395,31.239795754465018,2022-01-12 10:59:24.000000,2022,January,Wednesday,10,morning,Winter,Mansour Street,Cairo,Cairo
-MtCVvBuNtvvwgPdCMVG,51,b8e1d679ea29c711,30.042978417145964,31.238637040170584,2022-01-12 10:59:41.000000,2022,January,Wednesday,10,morning,Winter,Mohamed Mahmoud Street,Cairo,Cairo
-MtCWqJl4xjy0GQ52DBJ,51,b8e1d679ea29c711,30.04262549463191,31.23786456397429,2022-01-12 11:03:44.000000,2022,January,Wednesday,11,morning,Winter,Youssef El Jundi Street,Cairo,Cairo
-MtCb57L4elOMqfaY2Vg,51,b8e1d679ea29c711,30.043182740132075,31.23919493964568,2022-01-12 11:26:40.000000,2022,January,Wednesday,11,morning,Winter,Astronomical Street,Cairo,Cairo
-MtCbMnbCJMe9XbuBPTz,51,b8e1d679ea29c711,30.04435294547967,31.235847542795096,2022-01-12 11:27:52.000000,2022,January,Wednesday,11,morning,Winter,Astronomical Street,Cairo,Cairo
-MtCll4VHghnT7KA3hhL,51,b8e1d679ea29c711,30.04266264442944,31.2387657862033,2022-01-12 12:13:17.000000,2022,January,Wednesday,12,morning,Winter,Astronomical Street,Cairo,Cairo
-MtCmBhWSvhqF9KuAWfV,51,b8e1d679ea29c711,30.044018602505165,31.236126492532645,2022-01-12 12:15:10.000000,2022,January,Wednesday,12,morning,Winter,Al -Qasr Al -Aini Street,Cairo,Cairo
